Bar 1 Distance,Bar 1 Speed,Bar 2 Distance,Bar 2 Speed,Jump,Grounded,Dead,Scored
39.07100296020508,14.6432466506958,53.90538787841797,15.47124481201172,False,True,False,False
35.16919708251953,14.6432466506958,49.782958984375,15.47124481201172,False,True,False,False
31.51034164428711,14.6432466506958,45.91721725463867,15.47124481201172,False,True,False,False
27.842952728271484,14.6432466506958,42.04245376586914,15.47124481201172,False,True,False,False
24.18554306030273,14.6432466506958,38.1782341003418,15.47124481201172,False,True,False,False
20.506975173950195,14.6432466506958,34.29166412353516,15.47124481201172,False,True,False,False
16.610004425048828,14.6432466506958,30.174341201782227,15.47124481201172,False,True,False,False
12.94632053375244,14.6432466506958,26.30349349975586,15.47124481201172,False,True,False,False
9.040959358215332,14.6432466506958,22.17730712890625,15.47124481201172,False,True,False,False
5.14222526550293,14.6432466506958,18.058120727539062,15.47124481201172,False,True,False,False
1.4736328125,14.6432466506958,14.182088851928713,15.47124481201172,False,False,False,False
11.348848342895508,15.47124481201172,-1.0,-1.0,False,False,False,True
10.065753936767578,15.47124481201172,-1.0,-1.0,False,False,False,False
5.933089256286621,15.47124481201172,-1.0,-1.0,False,False,False,False
1.8262786865234373,15.47124481201172,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,False,True
-1.0,-1.0,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,False,False
39.56083297729492,14.6432466506958,-1.0,-1.0,False,True,False,False
35.66862869262695,14.6432466506958,-1.0,-1.0,False,True,False,False
31.767311096191406,14.6432466506958,-1.0,-1.0,False,True,False,False
28.08856964111328,14.6432466506958,38.89070892333984,15.47124481201172,False,True,False,False
24.42622756958008,14.6432466506958,35.021278381347656,15.47124481201172,False,True,False,False
20.540616989135746,14.6432466506958,30.91595268249512,15.47124481201172,False,True,False,False
16.86572265625,14.6432466506958,27.033260345458984,15.47124481201172,False,True,False,False
13.202457427978516,14.6432466506958,23.162857055664062,15.47124481201172,False,True,False,False
9.541561126708984,14.6432466506958,19.29495620727539,15.47124481201172,False,True,False,False
5.649441719055176,14.6432466506958,15.182757377624512,15.47124481201172,False,True,False,False
1.973362922668457,14.6432466506958,11.298815727233888,15.47124481201172,False,False,False,False
7.950231552124023,15.47124481201172,-1.0,-1.0,False,False,False,True
7.199222564697266,15.47124481201172,-1.0,-1.0,False,False,False,False
3.3109617233276367,15.47124481201172,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,True,False
39.289398193359375,14.70269775390625,53.96783828735352,16.446880340576172,False,True,False,False
35.38922500610352,14.70269775390625,49.6049919128418,16.446880340576172,False,True,False,False
31.712560653686523,14.70269775390625,45.492164611816406,16.446880340576172,False,True,False,False
27.795467376708984,14.70269775390625,41.11038589477539,16.446880340576172,False,True,False,False
24.11743927001953,14.70269775390625,36.99602890014648,16.446880340576172,False,True,False,False
20.427854537963867,14.70269775390625,32.868751525878906,16.446880340576172,False,True,False,False
16.521652221679688,14.70269775390625,28.499155044555664,16.446880340576172,False,True,False,False
12.837574005126951,14.70269775390625,24.378034591674805,16.446880340576172,False,True,False,False
9.156972885131836,14.70269775390625,20.26080322265625,16.446880340576172,False,True,False,False
5.2404327392578125,14.70269775390625,15.879644393920898,16.446880340576172,False,True,False,False
1.559128761291504,14.70269775390625,11.76162815093994,16.446880340576172,False,False,False,False
8.74754524230957,16.446880340576172,-1.0,-1.0,False,False,False,True
7.38047981262207,16.446880340576172,-1.0,-1.0,False,False,False,False
2.99185562133789,16.446880340576172,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,True,False
39.35661315917969,14.4396390914917,53.98345565795898,16.47807502746582,False,True,False,False
35.74580001831055,14.4396390914917,49.86290740966797,16.47807502746582,False,True,False,False
31.89956855773925,14.4396390914917,45.47370147705078,16.47807502746582,False,True,False,False
28.28506088256836,14.4396390914917,41.34893035888672,16.47807502746582,False,True,False,False
24.66342544555664,14.4396390914917,37.21603393554688,16.47807502746582,False,True,False,False
20.81539535522461,14.4396390914917,32.82477951049805,16.47807502746582,False,True,False,False
16.971376419067383,14.4396390914917,28.43810272216797,16.47807502746582,False,True,False,False
13.35952854156494,14.4396390914917,24.31637191772461,16.47807502746582,False,True,False,False
9.51737117767334,14.4396390914917,19.931819915771484,16.47807502746582,False,True,False,False
5.894321441650391,14.4396390914917,15.797307014465332,16.47807502746582,False,True,False,False
2.286259651184082,14.4396390914917,11.67989730834961,16.47807502746582,False,False,False,False
7.832949638366699,16.47807502746582,-1.0,-1.0,False,False,False,True
7.559862613677978,16.47807502746582,-1.0,-1.0,False,False,False,False
2.908818244934082,16.47807502746582,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,True,False
39.130859375,15.659876823425291,54.416595458984375,14.100296020507812,False,True,False,False
35.211753845214844,15.659876823425291,50.88779830932617,14.100296020507812,False,True,False,False
31.036497116088867,15.659876823425291,47.12835693359375,14.100296020507812,False,True,False,False
26.86734390258789,15.659876823425291,43.37441253662109,14.100296020507812,False,True,False,False
22.9503116607666,15.659876823425291,39.84748840332031,14.100296020507812,False,True,False,False
18.77639389038086,15.659876823425291,36.08924865722656,14.100296020507812,False,True,False,False
14.844385147094728,15.659876823425291,32.54883575439453,14.100296020507812,False,True,False,False
10.931373596191406,15.659876823425291,29.02552032470703,14.100296020507812,False,True,False,False
6.755451679229736,15.659876823425291,25.26548385620117,14.100296020507812,False,True,False,False
2.8406715393066406,15.659876823425291,21.740577697753903,14.100296020507812,False,False,False,False
18.217180252075195,14.100296020507812,-1.0,-1.0,False,False,False,True
17.981460571289062,14.100296020507812,-1.0,-1.0,False,False,False,False
13.98447322845459,14.100296020507812,-1.0,-1.0,False,True,False,False
10.228901863098145,14.100296020507812,-1.0,-1.0,False,True,False,False
6.479724407196045,14.100296020507812,-1.0,-1.0,False,True,False,False
2.941479682922364,14.100296020507812,-1.0,-1.0,False,False,False,False
39.11133575439453,15.659876823425291,-1.0,-1.0,False,False,False,False
38.38448333740234,15.659876823425291,-1.0,-1.0,False,False,False,True
34.93832015991211,15.659876823425291,-1.0,-1.0,False,False,False,False
30.77769470214844,15.659876823425291,-1.0,-1.0,False,True,False,False
26.84430503845215,15.659876823425291,-1.0,-1.0,False,True,False,False
22.929697036743164,15.659876823425291,-1.0,-1.0,False,True,False,False
19.01569938659668,15.659876823425291,-1.0,-1.0,False,True,False,False
14.860235214233398,15.659876823425291,38.90880584716797,14.100296020507812,False,True,False,False
10.928030967712402,15.659876823425291,35.36821746826172,14.100296020507812,False,True,False,False
7.009237766265869,15.659876823425291,31.839698791503903,14.100296020507812,False,True,False,False
3.0948381423950195,15.659876823425291,28.315135955810547,14.100296020507812,False,False,False,False
24.572582244873047,14.100296020507812,-1.0,-1.0,False,False,False,False
24.572582244873047,14.100296020507812,-1.0,-1.0,False,False,False,True
21.03439140319824,14.100296020507812,-1.0,-1.0,False,False,False,False
17.27296257019043,14.100296020507812,-1.0,-1.0,False,True,False,False
13.746252059936523,14.100296020507812,-1.0,-1.0,False,True,False,False
9.988893508911133,14.100296020507812,-1.0,-1.0,False,True,False,False
6.461219787597656,14.100296020507812,39.9085693359375,15.659876823425291,False,True,False,False
2.714920997619629,14.100296020507812,35.747901916503906,15.659876823425291,False,False,False,False
31.81620979309082,15.659876823425291,-1.0,-1.0,False,False,False,False
31.55316734313965,15.659876823425291,-1.0,-1.0,False,False,False,True
27.639389038085938,15.659876823425291,-1.0,-1.0,False,False,False,False
23.46609306335449,15.659876823425291,-1.0,-1.0,False,True,False,False
19.548131942749023,15.659876823425291,-1.0,-1.0,False,True,False,False
15.376789093017578,15.659876823425291,-1.0,-1.0,False,True,False,False
11.201086044311523,15.659876823425291,41.76359939575195,14.100296020507812,False,True,False,False
7.28569746017456,15.659876823425291,38.2381477355957,14.100296020507812,False,True,False,False
3.108983993530273,15.659876823425291,34.477394104003906,14.100296020507812,False,False,False,False
30.732711791992188,14.100296020507812,-1.0,-1.0,False,False,False,False
30.732711791992188,14.100296020507812,-1.0,-1.0,False,False,False,True
27.194976806640625,14.100296020507812,-1.0,-1.0,False,False,False,False
23.431928634643555,14.100296020507812,-1.0,-1.0,False,True,False,False
19.90945625305176,14.100296020507812,-1.0,-1.0,False,True,False,False
16.16359519958496,14.100296020507812,-1.0,-1.0,False,True,False,False
12.626323699951172,14.100296020507812,39.91299057006836,15.659876823425291,False,True,False,False
8.866209030151367,14.100296020507812,35.73698806762695,15.659876823425291,False,True,False,False
5.103052139282227,14.100296020507812,31.55760383605957,15.659876823425291,False,True,False,False
1.3555192947387695,14.100296020507812,27.39556884765625,15.659876823425291,False,False,False,False
24.77060317993164,15.659876823425291,-1.0,-1.0,False,False,False,True
23.467647552490234,15.659876823425291,-1.0,-1.0,False,False,False,False
19.296232223510746,15.659876823425291,-1.0,-1.0,False,False,False,False
15.37588119506836,15.659876823425291,-1.0,-1.0,False,True,False,False
11.212013244628906,15.659876823425291,-1.0,-1.0,False,True,False,False
7.283199310302734,15.659876823425291,-1.0,-1.0,False,True,False,False
3.1228551864624023,15.659876823425291,40.60279083251953,14.100296020507812,False,False,False,False
37.065460205078125,14.100296020507812,-1.0,-1.0,False,False,False,False
36.82770538330078,14.100296020507812,-1.0,-1.0,False,False,False,True
33.30671310424805,14.100296020507812,-1.0,-1.0,False,False,False,False
29.78073501586914,14.100296020507812,-1.0,-1.0,False,True,False,False
26.023656845092773,14.100296020507812,-1.0,-1.0,False,True,False,False
22.279216766357425,14.100296020507812,-1.0,-1.0,False,True,False,False
18.735654830932617,14.100296020507812,39.892539978027344,15.659876823425291,False,True,False,False
15.211233139038086,14.100296020507812,35.978294372558594,15.659876823425291,False,True,False,False
11.453919410705566,14.100296020507812,31.805397033691406,15.659876823425291,False,True,False,False
7.925004959106445,14.100296020507812,27.88616180419922,15.659876823425291,False,True,False,False
4.401047706604004,14.100296020507812,23.97243309020996,15.659876823425291,False,False,False,False
0.6440849304199219,14.100296020507812,19.7999267578125,15.659876823425291,False,False,False,False
17.97345733642578,15.659876823425291,-1.0,-1.0,False,False,False,True
15.888285636901855,15.659876823425291,-1.0,-1.0,False,False,False,False
11.707347869873049,15.659876823425291,-1.0,-1.0,False,True,False,False
7.530559062957764,15.659876823425291,-1.0,-1.0,False,True,False,False
3.61562442779541,15.659876823425291,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,False,True
39.65921401977539,14.100296020507812,-1.0,-1.0,False,False,False,False
36.12075805664063,14.100296020507812,-1.0,-1.0,False,True,False,False
32.35678482055664,14.100296020507812,-1.0,-1.0,False,True,False,False
28.832983016967773,14.100296020507812,-1.0,-1.0,False,True,False,False
25.08481788635254,14.100296020507812,40.186073303222656,15.659876823425291,False,True,False,False
21.54840850830078,14.100296020507812,36.25851821899414,15.659876823425291,False,True,False,False
18.022491455078125,14.100296020507812,32.342613220214844,15.659876823425291,False,True,False,False
14.262024879455566,14.100296020507812,28.16621398925781,15.659876823425291,False,True,False,False
10.517607688903809,14.100296020507812,24.00764274597168,15.659876823425291,False,True,False,False
6.982165813446045,14.100296020507812,20.081159591674805,15.659876823425291,False,True,False,False
3.451627731323242,14.100296020507812,16.160120010375977,15.659876823425291,False,False,False,False
11.984203338623049,15.659876823425291,-1.0,-1.0,False,False,False,False
10.957805633544922,15.659876823425291,-1.0,-1.0,False,False,False,True
7.808284759521484,15.659876823425291,-1.0,-1.0,False,False,False,False
3.8952598571777344,15.659876823425291,-1.0,-1.0,False,True,False,False
-1.0,-1.0,-1.0,-1.0,False,False,True,False
39.38486099243164,14.24768352508545,54.44802474975586,13.903594017028809,False,True,False,False
35.600364685058594,14.24768352508545,50.75492477416992,13.903594017028809,False,True,False,False
31.80154228210449,14.24768352508545,47.04784393310547,13.903594017028809,False,True,False,False
28.23276138305664,14.24768352508545,43.56525421142578,13.903594017028809,False,True,False,False
24.66290283203125,14.24768352508545,40.08161163330078,13.903594017028809,False,True,False,False
21.10016632080078,14.24768352508545,36.60491561889648,13.903594017028809,False,True,False,False
17.29800796508789,14.24768352508545,32.89457702636719,13.903594017028809,False,True,False,False
13.737031936645508,14.24768352508545,29.41960334777832,13.903594017028809,False,True,False,False
10.174988746643066,14.24768352508545,25.943584442138672,13.903594017028809,False,True,False,False
6.379295349121094,14.24768352508545,22.239559173583984,13.903594017028809,False,True,False,False
2.577434539794922,14.24768352508545,18.529518127441406,13.903594017028809,False,False,False,False
14.839465141296388,13.903594017028809,-1.0,-1.0,False,False,False,False
14.839465141296388,13.903594017028809,-1.0,-1.0,False,False,False,True
11.341928482055664,13.903594017028809,-1.0,-1.0,False,False,False,False
7.871956348419189,13.903594017028809,-1.0,-1.0,False,True,False,False
4.393806457519531,13.903594017028809,-1.0,-1.0,False,False,False,False
0.6870155334472656,13.903594017028809,-1.0,-1.0,False,False,False,False
-1.0,-1.0,-1.0,-1.0,False,False,False,True
41.54631805419922,14.24768352508545,-1.0,-1.0,False,False,False,False
37.97602844238281,14.24768352508545,-1.0,-1.0,False,True,False,False
34.40074157714844,14.24768352508545,-1.0,-1.0,False,True,False,False
30.61292266845703,14.24768352508545,-1.0,-1.0,False,True,False,False
26.820995330810547,14.24768352508545,-1.0,-1.0,False,True,False,False
23.243385314941406,14.24768352508545,40.14376068115234,13.903594017028809,False,True,False,False
19.456485748291016,14.24768352508545,36.44831466674805,13.903594017028809,False,True,False,False
15.879270553588867,14.24768352508545,32.957489013671875,13.903594017028809,False,True,False,False
12.093950271606444,14.24768352508545,29.263586044311523,13.903594017028809,False,True,False,False
8.53732967376709,14.24768352508545,25.79286003112793,13.903594017028809,False,True,False,False
4.958285331726074,14.24768352508545,22.30025100708008,13.903594017028809,False,True,False,False
1.162431716918945,14.24768352508545,18.5960693359375,13.903594017028809,False,False,False,False
16.29437255859375,13.903594017028809,-1.0,-1.0,False,False,False,True
15.13190746307373,13.903594017028809,-1.0,-1.0,False,False,False,False
11.646771430969238,13.903594017028809,-1.0,-1.0,False,False,False,False
7.9388322830200195,13.903594017028809,-1.0,-1.0,False,True,False,False
4.230523109436035,13.903594017028809,-1.0,-1.0,False,False,False,False
0.7560901641845703,13.903594017028809,-1.0,-1.0,False,False,False,False
42.0,14.24768352508545,-1.0,-1.0,False,False,False,True
40.10426712036133,14.24768352508545,-1.0,-1.0,False,False,False,False
36.535343170166016,14.24768352508545,-1.0,-1.0,False,True,False,False
32.74272155761719,14.24768352508545,-1.0,-1.0,False,True,False,False
29.1789779663086,14.24768352508545,-1.0,-1.0,False,True,False,False
25.37895774841309,14.24768352508545,-1.0,-1.0,False,True,False,False
21.58098602294922,14.24768352508545,40.130126953125,13.903594017028809,False,True,False,False
18.01642227172852,14.24768352508545,36.651649475097656,13.903594017028809,False,True,False,False
14.218923568725586,14.24768352508545,32.94586944580078,13.903594017028809,False,True,False,False
10.654497146606444,14.24768352508545,29.46752548217773,13.903594017028809,False,True,False,False
6.859054565429688,14.24768352508545,25.763744354248047,13.903594017028809,False,True,False,False
3.062517166137696,14.24768352508545,22.058897018432617,13.903594017028809,False,False,False,False
18.58098602294922,13.903594017028809,-1.0,-1.0,False,False,False,False
17.927658081054688,13.903594017028809,-1.0,-1.0,False,False,False,True
14.872438430786133,13.903594017028809,-1.0,-1.0,False,False,False,False
11.391823768615724,13.903594017028809,-1.0,-1.0,False,True,False,False
7.701056957244873,13.903594017028809,-1.0,-1.0,False,True,False,False
4.212862968444824,13.903594017028809,-1.0,-1.0,False,False,False,False
0.7353572845458984,13.903594017028809,-1.0,-1.0,False,False,False,False
40.33364868164063,14.24768352508545,-1.0,-1.0,False,False,False,True
38.44123840332031,14.24768352508545,-1.0,-1.0,False,False,False,False
34.651710510253906,14.24768352508545,-1.0,-1.0,False,True,False,False
31.088144302368164,14.24768352508545,-1.0,-1.0,False,True,False,False
27.512226104736328,14.24768352508545,-1.0,-1.0,False,True,False,False
23.71670913696289,14.24768352508545,-1.0,-1.0,False,True,False,False
19.92447662353516,14.24768352508545,40.15504455566406,13.903594017028809,False,True,False,False
16.354381561279297,14.24768352508545,36.671173095703125,13.903594017028809,False,True,False,False
12.555193901062012,14.24768352508545,32.96373748779297,13.903594017028809,False,True,False,False
8.768814086914062,14.24768352508545,29.26880073547364,13.903594017028809,False,True,False,False
4.97188663482666,14.24768352508545,25.563570022583008,13.903594017028809,False,True,False,False
1.396341323852539,14.24768352508545,22.074377059936523,13.903594017028809,False,False,False,False
19.52544403076172,13.903594017028809,-1.0,-1.0,False,False,False,True
18.363739013671875,13.903594017028809,-1.0,-1.0,False,False,False,False
14.887689590454102,13.903594017028809,-1.0,-1.0,False,False,False,False
11.180466651916504,13.903594017028809,-1.0,-1.0,False,True,False,False
7.704864501953125,13.903594017028809,-1.0,-1.0,False,True,False,False
3.9981565475463854,13.903594017028809,-1.0,-1.0,False,False,False,False
0.5178585052490234,13.903594017028809,40.33317565917969,14.24768352508545,False,False,False,False
38.689903259277344,14.24768352508545,-1.0,-1.0,False,False,False,True
36.54803466796875,14.24768352508545,-1.0,-1.0,False,False,False,False
32.975704193115234,14.24768352508545,-1.0,-1.0,False,True,False,False
29.1763916015625,14.24768352508545,-1.0,-1.0,False,True,False,False
25.38544464111328,14.24768352508545,-1.0,-1.0,False,True,False,False
21.812599182128903,14.24768352508545,-1.0,-1.0,False,True,False,False
18.017900466918945,14.24768352508545,39.91775131225586,13.903594017028809,False,True,False,False
14.45179843902588,14.24768352508545,36.437774658203125,13.903594017028809,False,True,False,False
10.673701286315918,14.24768352508545,32.75091552734375,13.903594017028809,False,True,False,False
7.093615531921387,14.24768352508545,29.257293701171875,13.903594017028809,False,True,False,False
3.303141593933105,14.24768352508545,25.55836296081543,13.903594017028809,False,False,False,False
22.07095718383789,13.903594017028809,-1.0,-1.0,False,False,False,False
21.15962219238281,13.903594017028809,-1.0,-1.0,False,False,False,True
18.38229179382324,13.903594017028809,-1.0,-1.0,False,False,False,False
14.889049530029297,13.903594017028809,-1.0,-1.0,False,True,False,False
11.418684005737305,13.903594017028809,-1.0,-1.0,False,True,False,False
7.708546161651611,13.903594017028809,-1.0,-1.0,False,True,False,False
4.014047622680664,13.903594017028809,-1.0,-1.0,False,False,False,False
0.2940778732299804,13.903594017028809,38.43812561035156,14.24768352508545,False,False,False,False
37.016239166259766,14.24768352508545,-1.0,-1.0,False,False,False,True
34.63422775268555,14.24768352508545,-1.0,-1.0,False,True,False,False
31.07260704040528,14.24768352508545,-1.0,-1.0,False,True,False,False
27.28201103210449,14.24768352508545,-1.0,-1.0,False,True,False,False
23.7157039642334,14.24768352508545,-1.0,-1.0,False,True,False,False
20.151086807250977,14.24768352508545,-1.0,-1.0,False,True,False,False
16.35247230529785,14.24768352508545,39.917388916015625,13.903594017028809,False,True,False,False
12.79452896118164,14.24768352508545,36.44537353515625,13.903594017028809,False,True,False,False
9.227201461791992,14.24768352508545,32.964195251464844,13.903594017028809,False,True,False,False
5.432394981384277,14.24768352508545,29.26103973388672,13.903594017028809,False,True,False,False
1.8662500381469729,14.24768352508545,25.7810173034668,13.903594017028809,False,False,False,False
22.76997756958008,13.903594017028809,-1.0,-1.0,False,False,False,True
22.09158706665039,13.903594017028809,-1.0,-1.0,False,False,False,False
18.59543228149414,13.903594017028809,-1.0,-1.0,False,False,False,False
14.89132308959961,13.903594017028809,-1.0,-1.0,False,True,False,False
11.418888092041016,13.903594017028809,-1.0,-1.0,False,True,False,False
7.70973014831543,13.903594017028809,-1.0,-1.0,False,True,False,False
4.003656387329102,13.903594017028809,40.57691955566406,14.24768352508545,False,False,False,False
0.5237216949462891,13.903594017028809,37.0108642578125,14.24768352508545,False,False,False,False
35.35063934326172,14.24768352508545,-1.0,-1.0,False,False,False,True
33.22894287109375,14.24768352508545,-1.0,-1.0,False,False,False,False
29.65568733215332,14.24768352508545,-1.0,-1.0,False,True,False,False
26.09027862548828,14.24768352508545,-1.0,-1.0,False,True,False,False
22.28951644897461,14.24768352508545,-1.0,-1.0,False,True,False,False
18.507511138916016,14.24768352508545,-1.0,-1.0,False,True,False,False
14.930973052978516,14.24768352508545,40.14910888671875,13.903594017028809,False,True,False,False
