index,building_price_hkd_standardized
140,-0.7729218552593177
141,-0.07951720739165437
142,-0.29696117362193203
143,-0.4395077737062252
144,-0.5192372279906603
145,-1.050766923220228
146,-0.1278380887761605
147,-0.5506458008905893
148,-0.6593677840057282
149,-0.46608425846770357
150,-0.8091625162976973
151,-0.3742745838371419
152,-0.6352073433134752
153,-0.1519985294684136
154,-0.36944249569869125
155,-2.3989195138479498
156,-2.3989195138479498
157,-0.8526513095437528
158,-0.6593677840057282
159,-0.6110469026212221
160,-1.0096941740433978
161,-0.7197688857363609
162,-0.49024469915995667
163,-0.2486402922374259
164,-0.026364237868697602
165,0.2780573148536912
166,-0.6835282246979812
167,-1.0942557164662836
168,-0.4781644788138301
169,-0.579638329721293
170,-0.29696117362193203
171,0.06544543676186408
172,-0.1278380887761605
173,-0.5627260212367159
174,-0.6593677840057282
175,-0.44917194998312643
176,0.3263781962381973
177,-0.524069316129111
178,0.4230199590072096
179,-0.3211216143141851
180,-0.49024469915995667
181,-2.3022777510789374
182,0.5003333692224194
183,-0.4056831567370709
184,-0.01911610566102168
185,0.06544543676186408
186,-0.007035885314895142
187,0.2587289622998887
188,-1.8480614660645795
189,-0.060188854837851906
190,0.355370725068901
191,-0.011867973453345757
192,-2.0606733441564065
193,-0.41776337708319744
194,0.6452960133759379
195,-0.6593677840057282
196,0.20315994870770662
197,-0.5385655805444628
198,-0.8768117502360059
199,0.2708091826460152
200,0.2780573148536912
201,1.1478331797748018
202,0.8385795389139625
203,-0.1278380887761605
204,1.2009861492977587
205,0.355370725068901
206,0.7902586575294563
207,-1.5798805743805704
208,0.6332157930298113
209,-0.6110469026212221
210,1.1526652679132525
211,0.5486542506069256
212,1.4135980273895856
213,1.0995122983902956
214,0.669456454068191
215,0.5969751319914317
216,0.6404639252374873
217,0.826499318567836
218,0.08477378931566655
219,-0.20515149899137036
220,-0.8333229569899503
221,-0.13991830912228706
222,-0.2993772176911574
223,-0.5264853601983362
224,0.11376631814637024
225,-0.6110469026212221
226,-0.4709163466061542
227,-0.3211216143141851
228,-1.0217743943895243
229,-0.007035885314895142
230,-0.6110469026212221
231,-1.3358601233888143
232,-0.5675581093751665
233,-0.3815227160448178
234,-0.6255431670365739
235,-0.5264853601983362
236,-0.17615897016066667
237,-0.6110469026212221
238,0.10651818593869432
239,-0.36944249569869125
240,-0.9058042790667096
241,-0.5264853601983362
242,-0.3815227160448178
243,-0.011867973453345757
244,-0.49024469915995667
245,0.2345685216076356
246,-0.39360293639094435
247,0.08960587745411716
248,1.2444749425438142
249,0.2538968741614381
250,0.47617292853016635
251,-0.36219436349101536
252,-0.36944249569869125
253,-2.3022777510789374
254,-2.3022777510789374
255,-2.3022777510789374
256,-0.08434929553010498
257,-0.41776337708319744
258,0.11376631814637024
259,-0.39360293639094435
260,0.30704984368439486
261,-0.13267017691461114
262,-0.79225020781312
263,-0.7487614145670646
264,0.2321524775384103
265,-0.49024469915995667
266,-1.1908974792352958
267,-0.8091625162976973
268,0.21040808091538254
269,-0.8284908688514997
270,-0.043276546353274756
271,-0.7680897671208671
272,0.08477378931566655
273,-0.17615897016066667
274,-0.79225020781312
275,-0.6714480043518547
276,-0.7801699874669936
277,-0.7076886653902343
278,-1.0217743943895243
279,-0.3815227160448178
280,-0.7801699874669936
281,-0.7801699874669936
282,0.2587289622998887
283,0.4520124878379133
284,-0.22447985154517283
285,0.06544543676186408
286,-0.5385655805444628
287,-1.577464530311345
288,-0.7825860315362189
289,-2.3022777510789374
290,0.05336521641573755
291,-0.6400394314519258
292,-1.1256642893662125
293,-0.4080992008062962
294,-2.4375762189555545
295,0.28288940299214177
296,0.669456454068191
297,1.4425905562202894
298,1.0028705356212835
299,1.0560235051442401
300,-1.577464530311345
301,0.12826258256172207
302,0.355370725068901
303,0.0364529079311604
304,0.7371056880064996
305,0.9110608609907217
306,-0.07951720739165437
307,1.2976279120667709
308,-0.36944249569869125
309,0.017124555377357933
310,1.1285048272209994
311,0.34329050472277445
312,0.7177773354526972
313,0.5486542506069256
314,0.355370725068901
315,-0.41776337708319744
316,-0.2196477634067222
317,-0.5989666822750955
318,0.4036916064534071
319,-0.7125207535286849
320,0.47617292853016635
321,-0.19307127864524382
322,-0.3452820550064382
323,-0.36944249569869125
324,0.20557599277693192
325,-0.5893025059981942
326,-1.7465876151571167
327,-0.2776328210681296
328,-0.7560095467747405
329,-0.3815227160448178
330,-0.79225020781312
331,-0.043276546353274756
332,-1.0942557164662836
333,0.30704984368439486
334,3.9794368289068625
335,1.2444749425438142
336,1.401517807043459
337,0.30704984368439486
338,1.6068815529276104
339,1.8049971666040856
340,3.6895115405998253
341,2.9163774384477272
342,0.9593817423752279
343,2.232636966856965
344,2.8753046892708967
345,1.1478331797748018
346,0.669456454068191
347,1.9958646480728848
348,1.5633927596815549
349,2.5298103873716777
350,2.0466015735266163
351,0.9593817423752279
352,0.4882531488762929
353,0.5969751319914317
354,-0.1278380887761605
355,0.10893423000791962
356,1.0801839458364932
357,1.249307030682265
358,0.3263781962381973
359,1.6117136410660609
360,-0.17615897016066667
361,0.7177773354526972
362,1.0801839458364932
363,0.47617292853016635
364,0.6211355726836848
365,0.2587289622998887
366,-0.26072051258355244
367,0.11376631814637024
368,0.3263781962381973
369,-0.17615897016066667
370,0.8385795389139625
371,0.18624764022312948
372,-0.1278380887761605
373,1.0801839458364932
374,0.8337474507755119
375,0.34087446065354915
376,0.826499318567836
377,0.4036916064534071
378,-0.7560095467747405
379,-0.3766906279063672
380,-0.6062148144827714
381,-0.8526513095437528
382,-0.6641998721441789
383,0.13792675883862332
384,-0.8574833976822034
385,-0.6641998721441789
386,-0.5192372279906603
387,-0.13267017691461114
388,-0.8043304281592466
389,-0.6714480043518547
390,-0.20031941085291974
391,-0.5313174483367868
392,-0.2220638074759475
393,-0.5627260212367159
394,0.1016860978002437
395,-0.6835282246979812
396,-0.41776337708319744
397,-0.6472875636596016
398,-0.7560095467747405
399,-0.6110469026212221
400,-0.36944249569869125
401,-0.398435024529395
402,0.5607344709530522
403,0.7902586575294563
404,0.5317419421223485
405,-0.1278380887761605
406,0.2780573148536912
407,-0.6835282246979812
408,0.44718039969946266
409,-0.2776328210681296
410,-1.2754590216581816
411,-0.2486402922374259
412,-0.7608416349131911
413,-0.060188854837851906
414,-0.6400394314519258
415,-0.03602841414559883
416,0.4036916064534071
417,-0.1278380887761605
418,-0.44433986184467583
419,0.11376631814637024
420,-0.031196326007148216
421,-0.031196326007148216
422,0.15725511139242576
423,0.39885951831495653
424,0.08960587745411716
425,0.8385795389139625
426,-0.1278380887761605
427,-0.46608425846770357
428,-0.5385655805444628
429,-0.8526513095437528
430,-0.8526513095437528
431,-0.7970822959515708
432,-0.031196326007148216
433,0.47617292853016635
434,-0.8091625162976973
435,-0.36944249569869125
436,-0.7898341637438948
437,-0.6110469026212221
438,-0.6641998721441789
439,-0.39360293639094435
440,-0.9734535130050181
441,-2.0606733441564065
442,-0.900972190928259
443,0.5873109557145305
444,-0.49024469915995667
445,-0.18823919050679322
446,-0.893724058720583
447,0.6211355726836848
448,-0.007035885314895142
449,-0.4008510685986203
450,0.30704984368439486
451,-0.6110469026212221
452,0.11376631814637024
453,-0.6352073433134752
454,-0.8405710891976262
455,-0.5192372279906603
456,-0.007035885314895142
457,-0.26072051258355244
458,-0.8091625162976973
459,-0.07951720739165437
460,-2.0848337848486596
461,1.031863064451987
462,0.20557599277693192
463,0.005044335031231396
464,-1.3358601233888143
465,-0.3259537024526357
466,0.2587289622998887
467,1.0511914170057897
468,-0.49024469915995667
469,-0.2776328210681296
470,-0.36944249569869125
471,-0.29696117362193203
472,0.18624764022312948
473,0.39885951831495653
474,-0.649703607728827
475,-0.3815227160448178
476,-0.8526513095437528
477,-0.6641998721441789
478,-0.7318491060824874
479,-0.7801699874669936
480,-0.8526513095437528
481,-0.6641998721441789
482,0.21040808091538254
483,-1.0217743943895243
484,-0.36219436349101536
485,-0.6593677840057282
486,-1.8190689372338757
487,-0.7318491060824874
488,-0.8164106485053731
489,-0.1278380887761605
490,-0.7729218552593177
491,-0.5506458008905893
492,0.47617292853016635
493,-0.4781644788138301
494,0.06544543676186408
495,-0.5144051398522097
496,-0.1278380887761605
497,-0.6593677840057282
498,-0.3017932617603827
499,-0.46608425846770357
500,-0.6835282246979812
501,0.5486542506069256
502,-0.07951720739165437
503,-0.1278380887761605
504,-0.49024469915995667
505,0.9110608609907217
506,-0.2776328210681296
507,0.7902586575294563
508,1.2613872510283914
509,0.8627399796062156
510,-0.7197688857363609
511,-0.17615897016066667
512,-0.055356766699401296
513,0.47617292853016635
514,0.30704984368439486
515,-0.007035885314895142
516,-0.429843597429324
517,0.06061334862341347
518,0.355370725068901
519,-0.5192372279906603
520,-0.15924666167608953
521,-0.18823919050679322
522,-0.9782856011434687
523,-0.36944249569869125
524,-0.5144051398522097
525,-0.7970822959515708
526,-0.1278380887761605
527,-0.6641998721441789
528,-1.0942557164662836
529,-0.7680897671208671
530,-0.2486402922374259
531,-0.44192381777545053
532,-0.6956084450441078
533,-0.2196477634067222
534,-0.3452820550064382
535,-0.8405710891976262
536,-0.9976139536972712
537,3.9794368289068625
538,1.7760046377733818
539,1.1140085628056475
540,1.9257993700653508
541,2.167403776987882
542,2.0466015735266163
543,0.355370725068901
544,0.39885951831495653
545,2.0466015735266163
546,1.6552024343121166
547,0.9473015220291013
548,2.4573290652949185
549,0.11376631814637024
550,0.5365740302607991
551,-0.39360293639094435
552,-0.22447985154517283
553,-0.7318491060824874
554,0.5873109557145305
555,-0.07951720739165437
556,-0.17615897016066667
557,-0.8671475739591047
558,-0.398435024529395
559,-0.9903658214895953
560,-0.043276546353274756
561,-0.8043304281592466
562,-0.0915974277377809
563,0.1016860978002437
564,0.2780573148536912
565,0.21040808091538254
566,-0.6110469026212221
567,-1.0145262621818485
568,-0.8526513095437528
569,-0.6835282246979812
570,-0.23656007189129935
571,-0.7801699874669936
572,-0.5264853601983362
573,-0.5627260212367159
574,-1.239218360619802
575,-0.4346756855677746
576,1.949959810757604
577,2.8873849096170234
578,2.7714147942942087
579,2.0466015735266163
580,0.6887848066219935
581,1.6841949631428201
582,1.304876044274447
583,2.6820211637328724
584,1.9982806921421101
585,1.0801839458364932
586,0.7177773354526972
587,0.5728146912991787
588,0.9158929491291724
589,-0.10367764808390745
590,3.25462360813927
591,2.1190828956033756
592,2.0949224549111225
593,0.6211355726836848
594,1.5633927596815549
595,-2.0606733441564065
596,-2.0606733441564065
597,1.5029916579509222
598,0.44718039969946266
599,2.3244466414875267
600,1.273467471374518
601,0.9110608609907217
602,0.5969751319914317
603,1.0801839458364932
604,0.11376631814637024
605,1.6552024343121166
606,-0.1568306176068642
607,0.2587289622998887
608,-0.272800732929679
609,-0.2486402922374259
610,-0.8405710891976262
611,0.06061334862341347
612,-0.46608425846770357
613,-0.055356766699401296
614,-0.17615897016066667
615,-0.3017932617603827
616,0.2345685216076356
617,-0.6352073433134752
618,-0.16407874981454013
619,0.1330946707001727
620,0.18141555208467885
621,0.355370725068901
622,-0.44192381777545053
623,-0.5023249195060832
624,-0.1568306176068642
625,-0.2534723803758765
626,-0.20031941085291974
627,-1.1039198927431848
628,0.47617292853016635
629,-0.46608425846770357
630,-0.3259537024526357
631,-0.5144051398522097
632,-0.44192381777545053
633,-0.5627260212367159
634,-0.6352073433134752
635,-1.1353284656431137
636,-0.20515149899137036
637,-0.22447985154517283
638,-2.0606733441564065
639,-0.44433986184467583
640,-0.3017932617603827
641,0.8095870100832588
642,-0.031196326007148216
643,0.3795311657611541
644,-0.6835282246979812
645,0.07752565710799063
646,-0.33320183466031167
647,-0.22447985154517283
648,0.28288940299214177
649,-0.35736227535256476
650,-0.3501141431448888
651,0.2780573148536912
652,-0.23656007189129935
653,-0.7801699874669936
654,-0.10850973622235806
655,0.355370725068901
656,-0.5433976686829134
657,-0.41776337708319744
658,-0.7149367975979103
659,-0.17615897016066667
660,-0.7801699874669936
661,-0.7246009738748115
662,0.04128499606961101
663,-0.7560095467747405
664,-0.5917185500674196
665,0.05336521641573755
666,-0.7705058111900923
667,-0.2486402922374259
668,-0.6110469026212221
669,-0.5820543737905184
670,-0.8816438383744565
671,0.2249043453307344
672,1.031863064451987
673,0.15725511139242576
674,0.4520124878379133
675,0.38677929796883
676,1.1478331797748018
677,0.166919287669327
678,1.2444749425438142
679,0.5244938099146725
680,0.5921430438529811
681,0.5365740302607991
682,0.5969751319914317
683,-0.17615897016066667
684,0.18624764022312948
685,-0.1278380887761605
686,-0.429843597429324
687,-0.2776328210681296
688,-0.33320183466031167
689,-0.49024469915995667
690,-0.2776328210681296
691,-0.7197688857363609
692,-2.0606733441564065
693,-0.5917185500674196
694,-0.2172317193374969
695,-0.862315485820654
696,0.2587289622998887
697,-1.166737038543043
698,0.017124555377357933
699,-0.7801699874669936
700,-0.9686214248665675
701,-1.3358601233888143
702,-0.9734535130050181
703,-0.8091625162976973
704,-0.7680897671208671
705,0.005044335031231396
706,-0.6545356958672776
707,-0.6883603128364318
708,0.06544543676186408
709,-1.0217743943895243
710,0.47617292853016635
711,-0.23656007189129935
712,0.21524016905383317
713,1.2251465899900118
714,0.567982603160728
715,0.6646243659297404
716,0.44718039969946266
717,0.3505386369304504
718,0.5486542506069256
719,0.30704984368439486
720,-0.22931193968362343
721,-0.6158789907596727
722,0.7177773354526972
723,-0.23656007189129935
724,0.33845841658432385
725,0.6936168947604441
726,0.22973643346918501
727,2.568467092479283
728,1.8291576072963387
729,2.5298103873716777
730,1.273467471374518
731,0.3263781962381973
732,1.7204356241811998
733,0.669456454068191
734,1.6841949631428201
735,-0.6110469026212221
736,1.3580290137974036
737,1.7808367259118325
738,0.7298575557988237
739,-1.1715691266814934
740,1.7518441970811287
741,0.7056971151065706
742,0.826499318567836
743,1.3169562646205735
744,-0.1809910582991173
745,0.2708091826460152
746,0.06544543676186408
747,0.06544543676186408
748,-0.49024469915995667
749,-0.8526513095437528
750,0.10893423000791962
751,0.7999228338063576
752,-0.8526513095437528
753,0.198327860569256
754,0.4882531488762929
755,-0.03602841414559883
756,0.11376631814637024
757,0.08960587745411716
758,-0.1278380887761605
759,0.20557599277693192
760,-0.21239963119904628
761,0.5486542506069256
762,-0.42259546522164804
763,0.2345685216076356
764,-0.2776328210681296
765,0.06061334862341347
766,-0.22447985154517283
767,-2.423079954540203
768,-0.46608425846770357
769,-0.16407874981454013
770,-0.22447985154517283
771,-0.6593677840057282
772,-0.20031941085291974
773,-0.3211216143141851
774,-0.3211216143141851
775,-0.736681194220938
776,-0.44433986184467583
777,-0.6593677840057282
778,-0.5627260212367159
779,-0.7197688857363609
780,-0.2486402922374259
781,-0.49024469915995667
782,-0.6835282246979812
783,-0.5385655805444628
784,-0.900972190928259
785,-0.7028565772517837
786,-0.8043304281592466
787,-0.900972190928259
788,-0.1278380887761605
789,-1.002446041835722
790,0.08477378931566655
791,-0.18823919050679322
792,-1.0942557164662836
793,-1.9398711406951412
794,-0.5627260212367159
795,-0.7076886653902343
796,-1.0338546147356509
797,-0.7076886653902343
798,-0.8768117502360059
799,-0.8043304281592466
800,-1.002446041835722
801,-1.0942557164662836
802,-0.9251326316205121
803,-1.002446041835722
804,-1.9398711406951412
805,-0.7318491060824874
806,-0.8284908688514997
807,-2.181475547617672
808,-0.7318491060824874
809,-1.239218360619802
810,-0.6593677840057282
811,-1.099087804604734
812,-1.099087804604734
813,-1.1546568181969163
814,-1.2343862724813515
815,1.7566762852195794
816,0.8385795389139625
817,3.013019201216739
818,1.5875532003738078
819,0.8627399796062156
820,1.3821894544896567
821,2.0466015735266163
822,2.360687302525906
823,1.9982806921421101
824,1.031863064451987
825,1.7325158445273263
826,0.7177773354526972
827,2.167403776987882
828,2.602291709448437
829,0.8434116270524131
830,-0.6110469026212221
831,-0.4370917296369999
832,-0.10367764808390745
833,-0.49024469915995667
834,0.22973643346918501
835,-0.41776337708319744
836,0.16208719953087639
837,-0.16407874981454013
838,0.2345685216076356
839,-0.3742745838371419
840,-0.3017932617603827
841,-0.3017932617603827
842,0.5921430438529811
843,-0.8526513095437528
844,-0.36944249569869125
845,-0.6931924009748825
846,0.13792675883862332
847,-0.5458137127521387
848,-0.36944249569869125
849,-0.10126160401468214
850,-0.36944249569869125
851,0.355370725068901
852,-0.36944249569869125
853,0.26356105043833933
854,-0.36944249569869125
855,-0.6593677840057282
856,-1.3551884759426167
857,-0.5264853601983362
858,-0.29696117362193203
859,0.37469907762270344
860,0.06544543676186408
861,-0.3162895261757345
862,-0.5192372279906603
863,-1.3358601233888143
864,-0.7777539433977683
865,-0.5433976686829134
866,0.30704984368439486
867,-0.6110469026212221
868,-0.3283697465218611
869,-2.5487142461399186
870,-2.5487142461399186
871,-2.5487142461399186
872,-0.2486402922374259
873,-0.5192372279906603
874,-0.16407874981454013
875,-0.461252170329253
876,-1.8190689372338757
877,-0.2776328210681296
878,-0.7197688857363609
879,-0.6835282246979812
880,-0.5433976686829134
881,-0.9299647197589627
882,-0.7318491060824874
883,-0.9662053807973423
884,-0.7560095467747405
885,-0.900972190928259
886,-2.0365129034641534
887,-0.9058042790667096
888,-1.1425765978507898
889,-1.2150579199275489
890,-0.8284908688514997
891,-0.36944249569869125
892,-1.1425765978507898
893,-0.7850020756054442
894,0.2345685216076356
895,0.3191300640305214
896,-0.429843597429324
897,-0.736681194220938
898,-0.6400394314519258
899,-0.862315485820654
900,-0.031196326007148216
901,0.017124555377357933
902,-0.39360293639094435
903,-0.5820543737905184
904,-0.3742745838371419
905,-2.101746093333237
906,-0.46608425846770357
907,-0.900972190928259
908,-0.5192372279906603
909,-0.39601898046016965
910,-0.7584255908439658
911,-0.7560095467747405
912,-0.36944249569869125
913,-0.705272621321009
914,-1.026606482527975
915,-0.6980244891133331
916,-0.9734535130050181
917,-0.07951720739165437
918,-0.5264853601983362
919,-0.20031941085291974
920,-0.17615897016066667
921,-0.7076886653902343
922,-1.1304963775046633
923,-1.0942557164662836
924,-0.7318491060824874
925,0.8869004202984687
926,-0.29696117362193203
927,-1.0942557164662836
928,0.3312102843766479
929,-0.1278380887761605
930,-0.3452820550064382
931,0.30704984368439486
932,-0.7318491060824874
933,-2.3022777510789374
934,-0.9734535130050181
935,-0.9420449401050892
936,-0.07951720739165437
937,-0.7680897671208671
938,-0.44192381777545053
939,0.04128499606961101
940,-0.8333229569899503
941,-0.3090413939680586
942,-0.7801699874669936
943,-0.10609369215313275
944,-0.3718585397679166
945,-0.4805805228830554
946,0.1330946707001727
947,-0.21239963119904628
948,0.47617292853016635
949,-0.5627260212367159
950,-0.41293128894474684
951,-0.44192381777545053
952,-0.39360293639094435
953,0.6767045862758669
954,0.1693353317385523
955,0.7129452473142465
956,-0.1568306176068642
957,0.0364529079311604
958,-0.5192372279906603
959,-0.44675590591390113
960,0.44718039969946266
961,-0.03602841414559883
962,-0.49024469915995667
963,0.7540179964910767
964,0.8385795389139625
965,0.05336521641573755
966,0.08718983338489185
967,-0.0915974277377809
968,0.47617292853016635
969,0.05336521641573755
970,-0.3211216143141851
971,-0.21481567526827158
972,0.2345685216076356
973,0.355370725068901
974,1.2251465899900118
975,-0.3452820550064382
976,0.355370725068901
977,-1.0942557164662836
978,-0.2172317193374969
979,1.031863064451987
980,0.21040808091538254
981,0.8627399796062156
982,-0.13267017691461114
983,1.4909114376047956
984,-0.24380820409897527
985,-0.007035885314895142
986,-0.8768117502360059
987,-0.17615897016066667
988,0.39161138610728063
989,-0.6835282246979812
990,0.18141555208467885
991,-1.3358601233888143
992,-0.10850973622235806
993,-0.41776337708319744
994,-0.36944249569869125
995,0.8385795389139625
996,0.06544543676186408
997,-0.007035885314895142
998,0.5148296336377713
999,-0.007035885314895142
1000,-0.3742745838371419
1001,-0.3259537024526357
1002,1.0801839458364932
1003,1.0801839458364932
1004,0.7419377761449502
1005,-0.8526513095437528
1006,0.5559023828146016
1007,-0.29212908548348143
1008,-0.3017932617603827
1009,-0.26555260072200304
1010,0.567982603160728
1011,-0.6110469026212221
1012,-0.13991830912228706
1013,0.47617292853016635
1014,0.4882531488762929
1015,-0.17615897016066667
1016,0.5969751319914317
1017,0.355370725068901
1018,0.17416741987700293
1019,0.18141555208467885
1020,0.5486542506069256
1021,-0.28488095327580554
1022,-0.3211216143141851
1023,-0.2486402922374259
1024,-0.23656007189129935
1025,-1.3310280352503636
1026,-0.6110469026212221
1027,-0.7076886653902343
1028,-0.5917185500674196
1029,-0.8284908688514997
1030,-0.4781644788138301
1031,-1.3358601233888143
1032,-0.5385655805444628
1033,-0.6593677840057282
1034,-0.7608416349131911
1035,-1.050766923220228
1036,-0.8284908688514997
1037,-1.8190689372338757
1038,-2.3022777510789374
1039,-0.9976139536972712
1040,-0.6352073433134752
1041,-0.7318491060824874
1042,-1.2561306691043792
1043,-1.152240774127691
1044,-0.055356766699401296
1045,-0.007035885314895142
1046,-0.44192381777545053
1047,-0.20031941085291974
1048,0.2345685216076356
1049,-1.553304089619092
1050,-0.29696117362193203
1051,-0.10126160401468214
1052,0.5486542506069256
1053,-0.8333229569899503
1054,0.20557599277693192
1055,-0.8816438383744565
1056,-0.6110469026212221
1057,-0.44433986184467583
1058,0.04128499606961101
1059,0.06544543676186408
1060,-0.1519985294684136
1061,-0.5458137127521387
1062,-0.3017932617603827
1063,-0.36944249569869125
1064,-1.3600205640810674
1065,0.355370725068901
1066,-0.9299647197589627
1067,-0.3742745838371419
1068,-0.38877084825249375
1069,-0.36944249569869125
1070,-0.007035885314895142
1071,-0.38635480418326845
1072,-1.058015055427904
1073,0.7419377761449502
1074,0.11376631814637024
1075,-0.9734535130050181
1076,-0.1278380887761605
1077,0.6404639252374873
1078,0.5921430438529811
1079,0.7612661286987527
1080,-0.24380820409897527
1081,-0.13750226505306176
1082,-0.9058042790667096
1083,-0.49024469915995667
1084,-0.5264853601983362
1085,2.892216997755474
1086,1.5319841867816257
1087,0.47617292853016635
1088,0.5559023828146016
1089,2.5298103873716777
1090,1.7276837563888756
1091,2.892216997755474
1092,0.9593817423752279
1093,1.2130663696438853
1094,0.857907891467765
1095,1.220314501851561
1096,1.5633927596815549
1097,2.4331686246026654
1098,2.4573290652949185
1099,0.7056971151065706
1100,0.1330946707001727
1101,0.7177773354526972
1102,1.3966857189050086
1103,2.0466015735266163
1104,3.6895115405998253
1105,2.819735675678715
1106,0.11376631814637024
1107,0.983542183067481
1108,-2.7371656835394926
1109,2.167403776987882
1110,2.7230939129097025
1111,2.2108925702339373
1112,1.8049971666040856
1113,2.964698319832233
1114,2.4090081839104123
1115,2.5298103873716777
1116,2.6941013840789987
1117,2.6216200620022394
1118,0.2514808300922128
1119,-0.49507678729840726
1120,-0.44192381777545053
1121,0.355370725068901
1122,-0.7560095467747405
1123,-0.22447985154517283
1124,0.11376631814637024
1125,-0.21239963119904628
1126,-0.17615897016066667
1127,0.44718039969946266
1128,0.2587289622998887
1129,0.5848949116453053
1130,-0.6110469026212221
1131,-0.44192381777545053
1132,-0.5506458008905893
1133,-0.03602841414559883
1134,0.5969751319914317
1135,0.2345685216076356
1136,0.5969751319914317
1137,0.5969751319914317
1138,-0.18823919050679322
1139,-0.8164106485053731
1140,-0.44192381777545053
1141,0.355370725068901
1142,-0.8164106485053731
1143,0.30704984368439486
1144,-0.461252170329253
1145,-2.423079954540203
1146,-0.7004405331825584
1147,-0.6593677840057282
1148,-0.10367764808390745
1149,-0.29696117362193203
1150,-0.8526513095437528
1151,-0.2752167769989043
1152,-0.7318491060824874
1153,2.1190828956033756
1154,1.1526652679132525
1155,0.7274415117295984
1156,-1.8190689372338757
1157,0.4882531488762929
1158,0.16208719953087639
1159,1.5633927596815549
1160,0.9593817423752279
1161,0.355370725068901
1162,1.2976279120667709
1163,-2.597035127524425
1164,0.11376631814637024
1165,0.6646243659297404
1166,-1.3358601233888143
1167,-1.3358601233888143
1168,0.18141555208467885
1169,0.7129452473142465
1170,-0.060188854837851906
1171,0.355370725068901
1172,0.06544543676186408
1173,-0.5385655805444628
1174,-0.22931193968362343
1175,-0.8574833976822034
1176,-2.423079954540203
1177,-0.3815227160448178
1178,-0.8043304281592466
1179,-1.2295541843429008
1180,-0.6110469026212221
1181,-0.586886461928969
1182,0.005044335031231396
1183,-0.1278380887761605
1184,-0.42259546522164804
1185,-0.8405710891976262
1186,-0.44192381777545053
1187,-1.0700952757740305
1188,-0.29212908548348143
1189,-0.8164106485053731
1190,-0.49024469915995667
1191,-0.3211216143141851
1192,-0.9976139536972712
1193,0.15725511139242576
1194,0.5486542506069256
1195,0.39885951831495653
1196,-0.3017932617603827
1197,-0.007035885314895142
1198,-0.8526513095437528
